time,location_name,latitude,longitude,value,parameter,unit_of_measure
2023-04-14 06:00:00,Geelong South,-38.17356,144.3703,0.718,PM2.5,ug/m3
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,8.824,NO2,ppb
2023-04-14 06:00:00,Geelong South,-38.17356,144.3703,13.02,O3,ppb
2023-04-14 06:00:00,Footscray,-37.803709,144.869342,0.108,SO2,ppb
2023-04-14 06:00:00,Box Hill,-37.8287277,145.1324,1.583,PM2.5,ug/m3
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,-0.047,O3,ppb
2023-04-14 06:00:00,Footscray,-37.803709,144.869342,7.099,PM2.5,ug/m3
2023-04-14 06:00:00,Mooroolbark,-37.7749672,145.3285,10.984,DBT,deg.C
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,15.264,PM10,ug/m3
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,-0.954,SO2,ppb
2023-04-14 06:00:00,Mooroolbark,-37.7749672,145.3285,1.237,O3,ppb
2023-04-14 06:00:00,Altona North,-37.84455,144.8629,12.593,NO2,ppb
2023-04-14 06:00:00,Brooklyn,-37.8220978,144.8471,54.72,BSP,1/Mm
2023-04-14 06:00:00,Brooklyn,-37.8220978,144.8471,64.088,PM10,ug/m3
2023-04-14 06:00:00,Melton,-37.7064552,144.5669,8.22,O3,ppb
2023-04-14 06:00:00,Brooklyn,-37.8220978,144.8471,11.487,DBT,deg.C
2023-04-14 06:00:00,Footscray,-37.803709,144.869342,11.068,NO2,ppb
2023-04-14 06:00:00,Geelong South,-38.17356,144.3703,3.652,NO2,ppb
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,11.601,DBT,deg.C
2023-04-14 06:00:00,Brooklyn,-37.8220978,144.8471,64.088,PM10,ug/m3
2023-04-14 06:00:00,Alphington,-37.7784081,145.0306,39.495,BSP,1/Mm
2023-04-14 06:00:00,Melton,-37.7064552,144.5669,13.819,DBT,deg.C
2023-04-14 06:00:00,Brighton,-37.9135475,144.998,7.593,PM2.5,ug/m3
2023-04-14 06:00:00,Geelong South,-38.17356,144.3703,-0.543,SO2,ppb
2023-04-14 06:00:00,Brooklyn,-37.8220978,144.8471,54.72,BSP,1/Mm
2023-04-14 06:00:00,Altona North,-37.84455,144.8629,0.288,SO2,ppb
2023-04-14 06:00:00,Geelong South,-38.17356,144.3703,9.727,PM10,ug/m3
2023-04-14 06:00:00,Point Cook,-37.9263153,144.7567,-0.02,O3,ppb
2023-04-14 06:00:00,Dandenong,-37.98576,145.1987,0.383,O3,ppb
2023-04-14 12:00:00,Mooroolbark,-37.7749672,145.3285,7.697,PM10,ug/m3
2023-04-14 12:00:00,Altona North,-37.84455,144.8629,22.723,DBT,deg.C
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,14.369,BSP,1/Mm
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,12.656,PM2.5,ug/m3
2023-04-14 12:00:00,Point Cook,-37.9263153,144.7567,55.261,BSP,1/Mm
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,36.922,BSP,1/Mm
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,20.716,DBT,deg.C
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,20.368,DBT,deg.C
2023-04-14 12:00:00,Melton,-37.7064552,144.5669,4.72,PM2.5,ug/m3
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,13.39,O3,ppb
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,10.648,NO2,ppb
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,16.236,PM10,ug/m3
2023-04-14 12:00:00,Melbourne CBD,-37.8073959,144.97,13.751,PM2.5,ug/m3
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,18.686,DBT,deg.C
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,8.98,PM2.5,ug/m3
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,21.942,DBT,deg.C
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,37.601,BSP,1/Mm
2023-04-14 12:00:00,Mooroolbark,-37.7749672,145.3285,15.943,BSP,1/Mm
2023-04-14 12:00:00,Point Cook,-37.9263153,144.7567,19.533,DBT,deg.C
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,25.908,PM10,ug/m3
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,4.578,PM2.5,ug/m3
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,5.305,NO2,ppb
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,13.983,O3,ppb
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,0.146,SO2,ppb
2023-04-14 12:00:00,Box Hill,-37.8287277,145.1324,3.94,PM2.5,ug/m3
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,14.916,O3,ppb
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,22.282,PM2.5,ug/m3
2023-04-14 12:00:00,Mooroolbark,-37.7749672,145.3285,22.431,DBT,deg.C
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,9.155,PM10,ug/m3
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,-0.602,SO2,ppb
2023-04-14 12:00:00,Mooroolbark,-37.7749672,145.3285,18.668,O3,ppb
2023-04-14 12:00:00,Altona North,-37.84455,144.8629,11.599,NO2,ppb
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,12.228,PM10,ug/m3
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,37.6,BSP,1/Mm
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,25.908,PM10,ug/m3
2023-04-14 12:00:00,Melton,-37.7064552,144.5669,14.737,O3,ppb
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,20.368,DBT,deg.C
2023-04-14 12:00:00,Footscray,-37.803709,144.869342,10.147,NO2,ppb
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,7.922,NO2,ppb
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,21.827,DBT,deg.C
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,25.908,PM10,ug/m3
2023-04-14 12:00:00,Alphington,-37.7784081,145.0306,13.017,BSP,1/Mm
2023-04-14 12:00:00,Melton,-37.7064552,144.5669,21.011,DBT,deg.C
2023-04-14 12:00:00,Brighton,-37.9135475,144.998,12.608,PM2.5,ug/m3
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,-0.767,SO2,ppb
2023-04-14 12:00:00,Brooklyn,-37.8220978,144.8471,37.601,BSP,1/Mm
2023-04-14 12:00:00,Altona North,-37.84455,144.8629,0.368,SO2,ppb
2023-04-14 12:00:00,Geelong South,-38.17356,144.3703,13.485,PM10,ug/m3
2023-04-14 12:00:00,Point Cook,-37.9263153,144.7567,11.8,O3,ppb
2023-04-14 12:00:00,Dandenong,-37.98576,145.1987,15.344,O3,ppb
2023-04-14 18:00:00,Mooroolbark,-37.7749672,145.3285,15.974,PM10,ug/m3
2023-04-14 18:00:00,Altona North,-37.84455,144.8629,20.949,DBT,deg.C
2023-04-14 18:00:00,Dandenong,-37.98576,145.1987,24.724,BSP,1/Mm
2023-04-14 18:00:00,Point Cook,-37.9263153,144.7567,13.796,BSP,1/Mm
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,29.846,BSP,1/Mm
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,21.677,DBT,deg.C
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,21.792,DBT,deg.C
2023-04-14 18:00:00,Melton,-37.7064552,144.5669,0.891,PM2.5,ug/m3
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,11.75,O3,ppb
2023-04-14 18:00:00,Dandenong,-37.98576,145.1987,11.128,NO2,ppb
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,14.857,PM10,ug/m3
2023-04-14 18:00:00,Melbourne CBD,-37.8073959,144.97,3.927,PM2.5,ug/m3
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,17.876,DBT,deg.C
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,0.749,PM2.5,ug/m3
2023-04-14 18:00:00,Dandenong,-37.98576,145.1987,19.592,DBT,deg.C
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,17.937,BSP,1/Mm
2023-04-14 18:00:00,Mooroolbark,-37.7749672,145.3285,25.29,BSP,1/Mm
2023-04-14 18:00:00,Point Cook,-37.9263153,144.7567,20.571,DBT,deg.C
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,26.441,PM10,ug/m3
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,19.796,NO2,ppb
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,9.21,PM2.5,ug/m3
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,11.771,O3,ppb
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,0.224,SO2,ppb
2023-04-14 18:00:00,Box Hill,-37.8287277,145.1324,4.905,PM2.5,ug/m3
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,6.306,O3,ppb
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,-1.495,PM2.5,ug/m3
2023-04-14 18:00:00,Mooroolbark,-37.7749672,145.3285,15.423,DBT,deg.C
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,16.744,PM10,ug/m3
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,-0.955,SO2,ppb
2023-04-14 18:00:00,Mooroolbark,-37.7749672,145.3285,1.758,O3,ppb
2023-04-14 18:00:00,Altona North,-37.84455,144.8629,18.916,NO2,ppb
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,17.937,BSP,1/Mm
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,26.441,PM10,ug/m3
2023-04-14 18:00:00,Melton,-37.7064552,144.5669,10.955,O3,ppb
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,21.792,DBT,deg.C
2023-04-14 18:00:00,Footscray,-37.803709,144.869342,17.836,NO2,ppb
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,13.164,NO2,ppb
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,20.119,DBT,deg.C
2023-04-14 18:00:00,Melton,-37.7064552,144.5669,20.689,DBT,deg.C
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,26.441,PM10,ug/m3
2023-04-14 18:00:00,Alphington,-37.7784081,145.0306,14.269,BSP,1/Mm
2023-04-14 18:00:00,Brighton,-37.9135475,144.998,2.393,PM2.5,ug/m3
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,-0.897,SO2,ppb
2023-04-14 18:00:00,Brooklyn,-37.8220978,144.8471,17.937,BSP,1/Mm
2023-04-14 18:00:00,Altona North,-37.84455,144.8629,-0.041,SO2,ppb
2023-04-14 18:00:00,Geelong South,-38.17356,144.3703,29.733,PM10,ug/m3
2023-04-14 18:00:00,Point Cook,-37.9263153,144.7567,13.842,O3,ppb
2023-04-14 18:00:00,Dandenong,-37.98576,145.1987,9.409,O3,ppb
2023-04-27 06:00:00,Mooroolbark,-37.7749672,145.3285,19.886,PM10,ug/m3
2023-04-27 06:00:00,Altona North,-37.84455,144.8629,18.335,DBT,deg.C
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,21.485,BSP,1/Mm
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,9.448,PM2.5,ug/m3
2023-04-27 06:00:00,Point Cook,-37.9263153,144.7567,31.224,BSP,1/Mm
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,36.997,BSP,1/Mm
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,18.116,DBT,deg.C
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,18.106,DBT,deg.C
2023-04-27 06:00:00,Melton,-37.7064552,144.5669,7.579,PM2.5,ug/m3
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,18.312,O3,ppb
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,9.438,NO2,ppb
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,23.592,PM10,ug/m3
2023-04-27 06:00:00,Melbourne CBD,-37.8073959,144.97,8.012,PM2.5,ug/m3
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,17.488,DBT,deg.C
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,8.179,PM2.5,ug/m3
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,19.25,DBT,deg.C
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,33.237,BSP,1/Mm
2023-04-27 06:00:00,Mooroolbark,-37.7749672,145.3285,25.315,BSP,1/Mm
2023-04-27 06:00:00,Point Cook,-37.9263153,144.7567,17.798,DBT,deg.C
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,52.428,PM10,ug/m3
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,10.663,PM2.5,ug/m3
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,15.205,NO2,ppb
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,18.689,O3,ppb
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,0.43,SO2,ppb
2023-04-27 06:00:00,Box Hill,-37.8287277,145.1324,8.531,PM2.5,ug/m3
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,10.695,O3,ppb
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,8.091,PM2.5,ug/m3
2023-04-27 06:00:00,Mooroolbark,-37.7749672,145.3285,18.403,DBT,deg.C
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,27.69,PM10,ug/m3
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,0.67,SO2,ppb
2023-04-27 06:00:00,Mooroolbark,-37.7749672,145.3285,23.849,O3,ppb
2023-04-27 06:00:00,Altona North,-37.84455,144.8629,7.204,NO2,ppb
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,19.126,PM10,ug/m3
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,33.237,BSP,1/Mm
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,52.428,PM10,ug/m3
2023-04-27 06:00:00,Melton,-37.7064552,144.5669,15.689,O3,ppb
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,18.106,DBT,deg.C
2023-04-27 06:00:00,Footscray,-37.803709,144.869342,6.062,NO2,ppb
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,4.696,NO2,ppb
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,16.648,DBT,deg.C
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,52.428,PM10,ug/m3
2023-04-27 06:00:00,Alphington,-37.7784081,145.0306,27.932,BSP,1/Mm
2023-04-27 06:00:00,Melton,-37.7064552,144.5669,17.612,DBT,deg.C
2023-04-27 06:00:00,Brighton,-37.9135475,144.998,11.249,PM2.5,ug/m3
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,1.201,SO2,ppb
2023-04-27 06:00:00,Brooklyn,-37.8220978,144.8471,33.237,BSP,1/Mm
2023-04-27 06:00:00,Altona North,-37.84455,144.8629,1.152,SO2,ppb
2023-04-27 06:00:00,Geelong South,-38.17356,144.3703,23.947,PM10,ug/m3
2023-04-27 06:00:00,Point Cook,-37.9263153,144.7567,15.949,O3,ppb
2023-04-27 06:00:00,Dandenong,-37.98576,145.1987,18.911,O3,ppb
2023-04-27 12:00:00,Mooroolbark,-37.7749672,145.3285,11.525,PM10,ug/m3
2023-04-27 12:00:00,Altona North,-37.84455,144.8629,19.396,DBT,deg.C
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,11.679,BSP,1/Mm
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,2.146,PM2.5,ug/m3
2023-04-27 12:00:00,Point Cook,-37.9263153,144.7567,14.261,BSP,1/Mm
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,19.613,BSP,1/Mm
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,18.565,DBT,deg.C
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,18.694,DBT,deg.C
2023-04-27 12:00:00,Melton,-37.7064552,144.5669,3.018,PM2.5,ug/m3
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,16.931,O3,ppb
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,7.145,NO2,ppb
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,12.701,PM10,ug/m3
2023-04-27 12:00:00,Melbourne CBD,-37.8073959,144.97,3.22,PM2.5,ug/m3
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,18.887,DBT,deg.C
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,6.16,PM2.5,ug/m3
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,18.672,DBT,deg.C
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,22.982,BSP,1/Mm
2023-04-27 12:00:00,Mooroolbark,-37.7749672,145.3285,19.108,BSP,1/Mm
2023-04-27 12:00:00,Point Cook,-37.9263153,144.7567,19.275,DBT,deg.C
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,38.415,PM10,ug/m3
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,4.294,PM2.5,ug/m3
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,0.576,SO2,ppb
2023-04-27 12:00:00,Box Hill,-37.8287277,145.1324,6.137,PM2.5,ug/m3
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,4.377,NO2,ppb
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,11.863,O3,ppb
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,5.484,PM2.5,ug/m3
2023-04-27 12:00:00,Mooroolbark,-37.7749672,145.3285,16.54,DBT,deg.C
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,13.152,PM10,ug/m3
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,0.575,SO2,ppb
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,8.863,PM10,ug/m3
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,22.982,BSP,1/Mm
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,38.415,PM10,ug/m3
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,17.982,O3,ppb
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,18.694,DBT,deg.C
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,19.138,DBT,deg.C
2023-04-27 12:00:00,Melton,-37.7064552,144.5669,19.578,DBT,deg.C
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,38.415,PM10,ug/m3
2023-04-27 12:00:00,Alphington,-37.7784081,145.0306,13.448,BSP,1/Mm
2023-04-27 12:00:00,Brighton,-37.9135475,144.998,4.474,PM2.5,ug/m3
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,0.714,SO2,ppb
2023-04-27 12:00:00,Brooklyn,-37.8220978,144.8471,22.982,BSP,1/Mm
2023-04-27 12:00:00,Altona North,-37.84455,144.8629,1.107,SO2,ppb
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,24.079,PM10,ug/m3
2023-04-27 12:00:00,Mooroolbark,-37.7749672,145.3285,15.462,O3,ppb
2023-04-27 12:00:00,Altona North,-37.84455,144.8629,5.115,NO2,ppb
2023-04-27 12:00:00,Melton,-37.7064552,144.5669,20.518,O3,ppb
2023-04-27 12:00:00,Footscray,-37.803709,144.869342,4.747,NO2,ppb
2023-04-27 12:00:00,Geelong South,-38.17356,144.3703,9.373,NO2,ppb
2023-04-27 12:00:00,Point Cook,-37.9263153,144.7567,17.156,O3,ppb
2023-04-27 12:00:00,Dandenong,-37.98576,145.1987,16.434,O3,ppb
2023-04-27 18:00:00,Mooroolbark,-37.7749672,145.3285,21.424,PM10,ug/m3
2023-04-27 18:00:00,Altona North,-37.84455,144.8629,20.806,DBT,deg.C
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,17.724,BSP,1/Mm
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,4.029,PM2.5,ug/m3
2023-04-27 18:00:00,Point Cook,-37.9263153,144.7567,16.323,BSP,1/Mm
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,18.131,BSP,1/Mm
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,20.619,DBT,deg.C
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,20.691,DBT,deg.C
2023-04-27 18:00:00,Melton,-37.7064552,144.5669,7.346,PM2.5,ug/m3
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,13.922,O3,ppb
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,9.176,NO2,ppb
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,26.915,PM10,ug/m3
2023-04-27 18:00:00,Melbourne CBD,-37.8073959,144.97,4.439,PM2.5,ug/m3
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,19.652,DBT,deg.C
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,4.112,PM2.5,ug/m3
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,21.199,DBT,deg.C
2023-04-27 18:00:00,Mooroolbark,-37.7749672,145.3285,25.527,BSP,1/Mm
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,17.728,BSP,1/Mm
2023-04-27 18:00:00,Point Cook,-37.9263153,144.7567,20.962,DBT,deg.C
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,9.185,NO2,ppb
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,29.118,PM10,ug/m3
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,6.325,O3,ppb
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,5.158,PM2.5,ug/m3
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,16.599,O3,ppb
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,0.943,SO2,ppb
2023-04-27 18:00:00,Box Hill,-37.8287277,145.1324,5.198,PM2.5,ug/m3
2023-04-27 18:00:00,Mooroolbark,-37.7749672,145.3285,23.047,O3,ppb
2023-04-27 18:00:00,Altona North,-37.84455,144.8629,8.347,NO2,ppb
2023-04-27 18:00:00,Melton,-37.7064552,144.5669,13.145,O3,ppb
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,10.435,NO2,ppb
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,17.252,NO2,ppb
2023-04-27 18:00:00,Footscray,-37.803709,144.869342,-0.888,PM2.5,ug/m3
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,15.671,BSP,1/Mm
2023-04-27 18:00:00,Mooroolbark,-37.7749672,145.3285,19.929,DBT,deg.C
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,23.274,PM10,ug/m3
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,0.484,SO2,ppb
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,23.437,PM10,ug/m3
2023-04-27 18:00:00,Point Cook,-37.9263153,144.7567,17.886,O3,ppb
2023-04-27 18:00:00,Dandenong,-37.98576,145.1987,17.482,O3,ppb
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,17.728,BSP,1/Mm
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,29.118,PM10,ug/m3
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,20.691,DBT,deg.C
2023-04-27 18:00:00,Alphington,-37.7784081,145.0306,20.594,DBT,deg.C
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,29.118,PM10,ug/m3
2023-04-27 18:00:00,Melton,-37.7064552,144.5669,19.334,DBT,deg.C
2023-04-27 18:00:00,Brighton,-37.9135475,144.998,2.608,PM2.5,ug/m3
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,0.94,SO2,ppb
2023-04-27 18:00:00,Brooklyn,-37.8220978,144.8471,17.728,BSP,1/Mm
2023-04-27 18:00:00,Altona North,-37.84455,144.8629,1.1,SO2,ppb
2023-04-27 18:00:00,Geelong South,-38.17356,144.3703,28.697,PM10,ug/m3
2023-05-01 06:00:00,Mooroolbark,-37.7749672,145.3285,17.236,PM10,ug/m3
2023-05-01 06:00:00,Altona North,-37.84455,144.8629,8.034,DBT,deg.C
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,43.125,BSP,1/Mm
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,9.362,PM2.5,ug/m3
2023-05-01 06:00:00,Point Cook,-37.9263153,144.7567,19.854,BSP,1/Mm
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,34.603,BSP,1/Mm
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,8.181,DBT,deg.C
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,8.057,DBT,deg.C
2023-05-01 06:00:00,Melton,-37.7064552,144.5669,3.081,PM2.5,ug/m3
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,0.07,O3,ppb
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,20.106,NO2,ppb
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,21.4,PM10,ug/m3
2023-05-01 06:00:00,Melbourne CBD,-37.8073959,144.97,7.676,PM2.5,ug/m3
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,5.716,DBT,deg.C
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,11.431,PM2.5,ug/m3
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,9.43,DBT,deg.C
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,24.806,BSP,1/Mm
2023-05-01 06:00:00,Mooroolbark,-37.7749672,145.3285,50.198,BSP,1/Mm
2023-05-01 06:00:00,Point Cook,-37.9263153,144.7567,6.588,DBT,deg.C
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,29.067,PM10,ug/m3
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,10.692,PM2.5,ug/m3
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,9.685,NO2,ppb
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,1.149,O3,ppb
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,0.402,SO2,ppb
2023-05-01 06:00:00,Box Hill,-37.8287277,145.1324,12.441,PM2.5,ug/m3
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,0.068,O3,ppb
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,6.188,PM2.5,ug/m3
2023-05-01 06:00:00,Mooroolbark,-37.7749672,145.3285,8.213,DBT,deg.C
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,20.425,PM10,ug/m3
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,0.027,SO2,ppb
2023-05-01 06:00:00,Mooroolbark,-37.7749672,145.3285,0.697,O3,ppb
2023-05-01 06:00:00,Altona North,-37.84455,144.8629,22.867,NO2,ppb
2023-05-01 06:00:00,Dandenong,-37.98576,145.1987,16.718,PM10,ug/m3
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,24.806,BSP,1/Mm
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,29.067,PM10,ug/m3
2023-05-01 06:00:00,Melton,-37.7064552,144.5669,0.287,O3,ppb
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,8.057,DBT,deg.C
2023-05-01 06:00:00,Footscray,-37.803709,144.869342,19.634,NO2,ppb
2023-05-01 06:00:00,Geelong South,-38.17356,144.3703,14.342,NO2,ppb
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,8.036,DBT,deg.C
2023-05-01 06:00:00,Brooklyn,-37.8220978,144.8471,29.067,PM10,ug/m3
2023-05-01 06:00:00,Alphington,-37.7784081,145.0306,40.461,BSP,1/Mm
