datetime_local,location_name,latitude,longitude,value,parameter_name,unit_of_measure
2023-01-03 12:00:00,Mooroolbark,-37.7749672,145.3285,21.875,BSP,1/Mm
2023-01-03 12:00:00,Mooroolbark,-37.7749672,145.3285,18.259,DBT,deg.C
2023-01-03 12:00:00,Mooroolbark,-37.7749672,145.3285,15.672,O3,ppb
2023-01-03 13:00:00,Mooroolbark,-37.7749672,145.3285,10.881,PM10,ug/m3
2023-01-03 13:00:00,Mooroolbark,-37.7749672,145.3285,20.737,BSP,1/Mm
2023-01-03 13:00:00,Mooroolbark,-37.7749672,145.3285,19.501,DBT,deg.C
2023-01-03 13:00:00,Mooroolbark,-37.7749672,145.3285,16.299,O3,ppb
2023-01-03 14:00:00,Mooroolbark,-37.7749672,145.3285,18.211,PM10,ug/m3
2023-01-03 14:00:00,Mooroolbark,-37.7749672,145.3285,19.511,BSP,1/Mm
2023-01-03 14:00:00,Mooroolbark,-37.7749672,145.3285,19.198,DBT,deg.C
2023-01-03 14:00:00,Mooroolbark,-37.7749672,145.3285,15.298,O3,ppb
2023-01-03 15:00:00,Mooroolbark,-37.7749672,145.3285,6.802,PM10,ug/m3
2023-01-03 15:00:00,Mooroolbark,-37.7749672,145.3285,16.837,BSP,1/Mm
2023-01-03 15:00:00,Mooroolbark,-37.7749672,145.3285,19.984,DBT,deg.C
2023-01-03 15:00:00,Mooroolbark,-37.7749672,145.3285,16.05,O3,ppb
2023-01-03 16:00:00,Mooroolbark,-37.7749672,145.3285,6.665,PM10,ug/m3
2023-01-03 16:00:00,Mooroolbark,-37.7749672,145.3285,16.327,BSP,1/Mm
2023-01-03 16:00:00,Mooroolbark,-37.7749672,145.3285,20.744,DBT,deg.C
2023-01-03 16:00:00,Mooroolbark,-37.7749672,145.3285,17.583,O3,ppb
2023-01-03 17:00:00,Mooroolbark,-37.7749672,145.3285,15.618,PM10,ug/m3
2023-01-03 17:00:00,Mooroolbark,-37.7749672,145.3285,15.853,BSP,1/Mm
2023-01-03 17:00:00,Mooroolbark,-37.7749672,145.3285,19.933,DBT,deg.C
2023-01-03 17:00:00,Mooroolbark,-37.7749672,145.3285,15.579,O3,ppb
2023-01-03 18:00:00,Mooroolbark,-37.7749672,145.3285,12.693,PM10,ug/m3
2023-01-03 18:00:00,Mooroolbark,-37.7749672,145.3285,14.781,BSP,1/Mm
2023-01-03 18:00:00,Mooroolbark,-37.7749672,145.3285,19.055,DBT,deg.C
2023-01-03 18:00:00,Mooroolbark,-37.7749672,145.3285,14.067,O3,ppb
2023-01-03 19:00:00,Mooroolbark,-37.7749672,145.3285,10.692,PM10,ug/m3
2023-01-03 19:00:00,Mooroolbark,-37.7749672,145.3285,16.971,BSP,1/Mm
2023-01-03 19:00:00,Mooroolbark,-37.7749672,145.3285,17.619,DBT,deg.C
2023-01-03 19:00:00,Mooroolbark,-37.7749672,145.3285,13.992,O3,ppb
2023-01-03 20:00:00,Mooroolbark,-37.7749672,145.3285,12.135,PM10,ug/m3
2023-01-03 20:00:00,Mooroolbark,-37.7749672,145.3285,21.121,BSP,1/Mm
2023-01-03 20:00:00,Mooroolbark,-37.7749672,145.3285,16.379,DBT,deg.C
2023-01-03 20:00:00,Mooroolbark,-37.7749672,145.3285,14.689,O3,ppb
2023-01-03 21:00:00,Mooroolbark,-37.7749672,145.3285,14.081,PM10,ug/m3
2023-01-03 21:00:00,Mooroolbark,-37.7749672,145.3285,21.823,BSP,1/Mm
2023-01-03 21:00:00,Mooroolbark,-37.7749672,145.3285,15.521,DBT,deg.C
2023-01-03 21:00:00,Mooroolbark,-37.7749672,145.3285,15.38,O3,ppb
2023-01-03 22:00:00,Mooroolbark,-37.7749672,145.3285,16.766,PM10,ug/m3
2023-01-03 22:00:00,Mooroolbark,-37.7749672,145.3285,21.257,BSP,1/Mm
2023-01-03 22:00:00,Mooroolbark,-37.7749672,145.3285,15.279,DBT,deg.C
2023-01-03 22:00:00,Mooroolbark,-37.7749672,145.3285,15.004,O3,ppb
2023-01-03 23:00:00,Mooroolbark,-37.7749672,145.3285,12.791,PM10,ug/m3
2023-01-03 23:00:00,Mooroolbark,-37.7749672,145.3285,20.855,BSP,1/Mm
2023-01-03 23:00:00,Mooroolbark,-37.7749672,145.3285,14.899,DBT,deg.C
2023-01-03 23:00:00,Mooroolbark,-37.7749672,145.3285,15.318,O3,ppb
2023-01-04 00:00:00,Mooroolbark,-37.7749672,145.3285,11.493,PM10,ug/m3
2023-01-04 00:00:00,Mooroolbark,-37.7749672,145.3285,19.615,BSP,1/Mm
2023-01-04 00:00:00,Mooroolbark,-37.7749672,145.3285,14.561,DBT,deg.C
2023-01-04 00:00:00,Mooroolbark,-37.7749672,145.3285,16.121,O3,ppb
2023-01-04 01:00:00,Mooroolbark,-37.7749672,145.3285,15.494,PM10,ug/m3
2023-01-04 01:00:00,Mooroolbark,-37.7749672,145.3285,14.431,DBT,deg.C
2023-01-04 02:00:00,Mooroolbark,-37.7749672,145.3285,15.672,PM10,ug/m3
2023-01-04 02:00:00,Mooroolbark,-37.7749672,145.3285,19.636,BSP,1/Mm
2023-01-04 02:00:00,Mooroolbark,-37.7749672,145.3285,14.245,DBT,deg.C
2023-01-04 02:00:00,Mooroolbark,-37.7749672,145.3285,15.924,O3,ppb
2023-01-04 03:00:00,Mooroolbark,-37.7749672,145.3285,11.261,PM10,ug/m3
2023-01-04 03:00:00,Mooroolbark,-37.7749672,145.3285,19.315,BSP,1/Mm
2023-01-04 03:00:00,Mooroolbark,-37.7749672,145.3285,14.135,DBT,deg.C
2023-01-04 03:00:00,Mooroolbark,-37.7749672,145.3285,16.264,O3,ppb
